x0,l0,E0,,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255,P256,P257,P258,P259,P260,P261,P262,P263,P264,P265,P266,P267,P268,P269,P270,P271,P272,P273,P274,P275,P276,P277,P278,P279,P280,P281,P282,P283,P284,P285,P286,P287,P288,P289,P290,P291,P292,P293,P294,P295,P296,P297,P298,P299,P300,
5.46220826,2.46642325,1.67936155, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0.00000001,0.00000002,-0.00000002,-0.00000005,0.00000006,0.00000011,-0.00000016,-0.00000024,0.00000039,0.0000005,-0.00000092,-0.00000105,0.00000208,0.00000219,-0.00000452,-0.00000456,0.00000947,0.00000948,-0.00001903,-0.00001966,0.00003662,0.00004047,-0.00006714,-0.00008213,0.00011633,0.00016296,-0.00018804,-0.0003129,0.00027784,0.00057637,-0.00035918,-0.00100499,0.00036982,0.0016465,-0.00017805,-0.00246866,-0.00035745,0.00339052,0.00151273,-0.00388982,-0.00298248,0.00401284,0.00539044,-0.00163297,-0.00516476,0.00121588,0.00847226,0.00812032,0.00417957,0.00489831,0.01342386,0.02711222,0.03922543,0.04671562,0.05889194,0.08596518,0.12064299,0.15005768,0.17954572,0.21965902,0.25948018,0.27955031,0.27742099,0.25759916,0.21844298,0.16862413,0.12856085,0.10191497,0.07558616,0.04970726,0.03445969,0.02525194,0.01305895,0.00337082,0.00070219,-0.00174748,-0.00384555,0.00074193,0.00500951,0.00003864,-0.005478,-0.00285479, 
5.60705998,3.46098018,7.03564794, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0,0.00000004,0,-0.0000001,0,0.00000027,0.00000002,-0.00000069,-0.00000012,0.0000017,0.00000053,-0.00000398,-0.0000019,0.0000089,0.00000605,-0.00001875,-0.0000174,0.00003679,0.00004615,-0.00006502,-0.00011175,0.00010076,0.0002522,-0.00011477,-0.00050813,0.00005709,0.00096167,0.00027792,-0.00148804,-0.00090706,0.0022886,0.00271878,-0.00177612,-0.00375316,0.00260968,0.0090659,0.00508356,-0.00208896,0.00356072,0.01983416,0.02918847,0.02904204,0.03626199,0.0587601,0.08615093,0.11201436,0.14196421,0.17623697,0.20535343,0.22345889,0.22808242,0.21304146,0.17964946,0.14444177,0.11945849,0.09858998,0.07504281,0.05366945,0.03778695,0.02412344,0.01400414,0.01022911,0.00698826,0.00028529,-0.00280458,0.00084808,0.00297438,0.00023676,-0.00155227,-0.00139399,-0.00192557,-0.00025113,0.00369063,0.00272655,-0.00276724,-0.0037991,0.00004428,0.00195808,0.00183222,0.00161478,-0.00116944,-0.00407274,-0.00112436,0.00359538,0.00259118,-0.00091502,-0.00165012,-0.00159148,-0.00100493,0.00212848,0.00320499,-0.00084379,-0.003275,-0.00068945,0.00129404,0.00104274,0.00123656,-0.00003119,-0.00267896,-0.00136084,0.00238,0.00194605,-0.00078723,-0.00103781,-0.00073518,-0.00062052,0.00166683,0.00272807,-0.00033196, 
5.39173151,2.12818101,5.41862154, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0,0.00000001,-0.00000001,-0.00000004,0.00000004,0.00000009,-0.00000009,-0.0000002,0.00000022,0.00000047,-0.00000051,-0.00000109,0.00000114,0.00000248,-0.0000024,-0.00000555,0.00000479,0.00001216,-0.00000892,-0.000026,0.00001523,0.00005399,-0.00002282,-0.00010828,0.0000268,0.0002083,-0.00001278,-0.00038135,-0.00005231,0.00065832,0.00023312,-0.00105767,-0.00063478,0.00155596,0.0014025,-0.00202954,-0.00265928,0.00224233,0.00446173,-0.00174577,-0.00644859,0.00036816,0.00833641,0.00254146,-0.00817674,-0.00459406,0.00816508,0.0091551,-0.00081616,-0.00223475,0.00765399,0.01464065,0.01679157,0.02366971,0.03503135,0.04668357,0.06436752,0.09054071,0.11626549,0.14129748,0.17665683,0.21733413,0.24170209,0.24196515,0.22666721,0.19902127,0.16101461,0.12531369,0.09893836,0.07429908,0.05037314,0.03611074,0.02826569,0.01613967,0.00384344,-0.00001755,-0.00024611,-0.00129312,0.00130035,0.00422749,-0.00053486,-0.00615564,-0.00290424,0.00236454,0.00210138,0.00137881,0.00140241,-0.00239828,-0.00440173,0.00089318,0.00434052,0.000578,-0.0016887,-0.00012759, 
6.2388632,0.95543838,4.81725194, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000002,0,0.00000005,0,-0.00000011,0.00000002,0.00000024,-0.00000006,-0.00000051,0.00000016,0.00000109,-0.00000038,-0.00000229,0.00000083,0.0000047,-0.00000169,-0.00000947,0.00000318,0.00001868,-0.00000543,-0.00003605,0.00000816,0.00006787,-0.00000974,-0.00012424,0.00000544,0.00022015,0.00001591,-0.00037572,-0.00007704,0.00061363,0.00021886,-0.00095131,-0.00050627,0.001385,0.00102759,-0.00186491,-0.00187814,0.00226707,0.00311716,-0.00237899,-0.00469368,0.00193002,0.0063606,-0.00069686,-0.00762753,-0.00130256,0.0078569,0.00362769,-0.00651838,-0.00531541,0.00373006,0.00538737,-0.00023847,-0.00297941,-0.00182295,-0.00025894,0.00279236,0.00506552,0.00135767,-0.00275848,0.00225823,0.01084061,0.01202923,0.01088714,0.01840788,0.03207808,0.04513439,0.05960129,0.07766273,0.09834015,0.12696182,0.16746534,0.2081037,0.23359158,0.24190912,0.23587985,0.21511775,0.18450492,0.15184376,0.11762191,0.08401877,0.0614115,0.05027644, 
5.43827305,2.83525518,7.3952134, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,-0.00000001,-0.00000002,0.00000003,0.00000004,-0.00000008,-0.00000011,0.0000002,0.00000028,-0.00000048,-0.00000069,0.0000011,0.00000171,-0.0000024,-0.00000414,0.00000493,0.00000979,-0.00000942,-0.00002242,0.00001637,0.00004949,-0.00002448,-0.00010438,0.00002707,0.00020889,-0.00000389,-0.00039163,-0.00008979,0.00068259,0.00034575,-0.00107346,-0.00088549,0.00151329,0.00191839,-0.0016918,-0.00337189,0.00150349,0.00558391,0.00036498,-0.00648736,-0.00160199,0.00922883,0.00844649,-0.00180953,-0.00148319,0.01264657,0.02262585,0.02291805,0.02842544,0.04550295,0.0646755,0.08394778,0.11094881,0.14368348,0.1743397,0.20355296,0.2283253,0.23230747,0.20932457,0.17602913,0.14597659,0.11626494,0.08742932,0.0669974,0.05171391,0.03425846,0.02016858,0.01433527,0.00829686,-0.00064763,-0.00264321,0.00211366,0.00270419,-0.00036546,-0.00040662,-0.0010273,-0.00402542,-0.00156637,0.00464338,0.00357014,-0.00219962,-0.00262116,-0.00056492,-0.00091823,0.0010204,0.00400426,0.00052614,-0.00422194,-0.00161226,0.00206918,0.00067798,0.00020286,0.00148,-0.0010932,-0.00289022,0.00102092,0.00272245,-0.00079826,-0.0011493,0.00135936,0.00017544,-0.00060408,0.00236118,0.00230818,-0.00009313, 
4.5141795,4.78714876,2.85550079, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0.00000001,0.00000002,0.00000006,0.00000013,0.00000016,0.00000029,0.00000085,0.00000175,0.00000254,0.00000433,0.0000103,0.0000209,0.00003271,0.00005285,0.00010735,0.00020986,0.00034013,0.00052645,0.00093376,0.00171409,0.00278854,0.00415675,0.00652502,0.010911,0.01724701,0.02470905,0.03460941,0.05087114,0.07471602,0.10126329,0.12675214,0.15682054,0.19814797,0.24145574,0.26535463,0.26162941,0.24333379,0.22113164,0.18820602,0.14066516,0.09573861,0.07166776,0.06238829,0.05015826,0.03195357,0.01644584,0.00629683,-0.00023996,-0.00089318,0.00354116,0.00456495,-0.00086259,-0.00437789,-0.00121643,0.00201049,0.00050111,-0.00130835,-0.00014973,0.00080772,0.00007477,0.00012508,0.00059497,-0.00089772,-0.00211595,0.00030916,0.00316,0.0014685,-0.00227675,-0.00252747,-0.00003965,0.00130847,0.0015607,0.00144357,-0.00070893,-0.00327266,-0.0016339,0.0025623,0.00299194,-0.00020019,-0.00187105,-0.00142379,-0.00076568,0.00088871,0.00258996,0.00097682,-0.00223599,-0.00217033,0.00041873,0.00157915,0.00106129,0.00012447,-0.0011088,-0.00140271,0.00008644,0.00135549,0.0009063,-0.00030427, 
3.73208259,4.82124971,3.69009884, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0.00000004,0.00000006,0.00000006,0.00000015,0.0000005,0.00000098,0.00000125,0.00000224,0.00000611,0.00001255,0.00001855,0.00002963,0.0000653,0.00013363,0.00021412,0.00032444,0.00059572,0.0011517,0.00191057,0.00282526,0.00446506,0.00776498,0.01273163,0.01848189,0.02592625,0.03887287,0.05932764,0.08308643,0.10565556,0.13208973,0.17139611,0.21774545,0.24913029,0.25303807,0.24114941,0.22676149,0.20242174,0.158635,0.11079607,0.082527,0.07175931,0.05877178,0.03905566,0.02284357,0.01200032,0.00263942,-0.00051682,0.0046491,0.00642766,-0.00107937,-0.00573089,-0.00067275,0.00318714,0.00001842,-0.00163925,0.00059319,-0.0000453,-0.00161469,0.00147977,0.00306698,-0.00193136,-0.00430002,0.00093369,0.00392006,0.00050982,-0.00140702,-0.00054554,-0.00174419,-0.00144792,0.00317013,0.00385296,-0.0019881,-0.00424147,-0.00023985,0.0018347,0.00106266,0.00162529,0.00039948,-0.00351303,-0.00264087,0.00274662,0.00334189,-0.00058903,-0.0016218,-0.00078912,-0.00125218,0.00035099,0.00314045,0.00105411,-0.00296444,-0.00187151,0.001161,0.00096147,0.00040746,0.00058509,-0.00172494,-0.00331671,-0.00012309,0.00177412,-0.00250355,-0.00661112,-0.00627861,-0.0065582, 
3.25629238,4.95679809,6.88677132, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0.00000002,0.00000004,-0.00000003,-0.00000007,0.00000017,0.00000047,0.00000008,-0.00000053,0.0000012,0.00000509,0.00000477,-0.0000002,0.00000921,0.00004547,0.00007257,0.00005808,0.00009802,0.00034749,0.00071333,0.00090041,0.00113136,0.00238593,0.00503788,0.00780181,0.00999832,0.01469154,0.02602895,0.0423278,0.05716544,0.0711367,0.09562532,0.13644771,0.1797271,0.20629739,0.21564275,0.21998043,0.2182886,0.19710868,0.15791685,0.12113479,0.09843596,0.08185308,0.0638369,0.04699908,0.03189389,0.01621686,0.00580313,0.00639602,0.00923182,0.00408057,-0.00292972,-0.00251177,0.00083983,0.00074891,0.00046612,0.00129102,-0.0009916,-0.003354,0.0001664,0.00403994,0.0011147,-0.00294421,-0.00196267,-0.00010541,0.00041803,0.00230286,0.00146674,-0.00526462,-0.00800933,-0.00134479,0.00179031,-0.00739629,-0.01844691,-0.02225941,-0.0243197,-0.03161976,-0.04521883,-0.06370471,-0.08235965,-0.09630476,-0.10595041,-0.11025589,-0.10428155,-0.09085337,-0.07779547,-0.06369297,-0.0463431,-0.03399837,-0.02919697,-0.02232749,-0.01268115,-0.008379,-0.00612056,-0.00021381,0.00196964,-0.00238936,-0.00306845,0.00102827,0.00129664,-0.00018896,0.00153601,0.00099784,-0.00266356,-0.00156823,0.00220961,0.0010437,-0.00112227,0.00058587,0.00087188,-0.00176086,-0.0012703,0.00197554,0.00263896,0.00076292,-0.0007951,-0.00023711,0.00344063,0.0071602,0.00707508,0.00675348,0.01107738,0.01745375,0.022906, 
3.63760971,4.26603541,4.88731914, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,-0.00000001,0.00000002,0.00000002,-0.00000006,-0.00000007,0.00000019,0.00000029,-0.00000039,-0.00000071,0.00000121,0.00000282,-0.00000118,-0.00000523,0.00000575,0.00002284,0.00000876,-0.00002332,0.00002172,0.00015141,0.00017018,0.00001855,0.00012921,0.00084127,0.00149665,0.00131593,0.00147768,0.00424457,0.00887473,0.01168968,0.01319222,0.02074845,0.03819048,0.05748834,0.07074941,0.0865232,0.11949773,0.16514573,0.20243041,0.22295779,0.23658433,0.24458167,0.23190126,0.19452877,0.1509648,0.11713068,0.09141171,0.07028573,0.05556032,0.04262232,0.02467119,0.00848125,0.00424825,0.00598242,0.00297569,-0.00112127,0.00000524,0.00111833,-0.00132501,-0.0014138,0.00110592,-0.00018134,-0.00242251,0.00074943,0.00367443,0.00009745,-0.00320486,-0.00106094,0.00071861,0.00025151,0.0017778,0.00223879,-0.00209719,-0.00408187,0.00039316,0.00324559,0.00105103,-0.00024764,-0.00040635,-0.00238374,-0.00173014,0.00271732,0.00308694,-0.00117662,-0.00216926,-0.00026831,-0.00031638,0.00028963,0.00237547,0.00065977,-0.00270118,-0.00119553,0.00160078,0.00057668,-0.00024888,0.00071292,-0.00055887,-0.00168191,0.00082382,0.00177286,-0.00087046,-0.00107836,0.00085482,-0.00004112,-0.00082279,0.001181,0.00089113,-0.00189063, 
4.53366528,3.34578781,4.50360794, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000001,0.00000001,0.00000004,-0.00000003,-0.00000011,0.00000008,0.00000029,-0.00000019,-0.00000075,0.0000004,0.00000187,-0.00000074,-0.00000455,0.00000103,0.00001065,-0.00000037,-0.00002375,-0.00000402,0.00005043,0.00002065,-0.00009892,-0.00006644,0.00018223,0.00018692,-0.00028565,-0.00042444,0.00041656,0.00095317,-0.00031012,-0.00158674,0.00019421,0.00309995,0.00168529,-0.00276798,-0.0015721,0.00656111,0.01025345,0.00420079,0.00163412,0.0143213,0.03188934,0.03910335,0.04275761,0.06022094,0.09100779,0.12207264,0.15188001,0.1865463,0.22080488,0.24282209,0.24850535,0.23672915,0.2051167,0.16233066,0.12654075,0.10295124,0.08142616,0.05843208,0.04023426,0.02705316,0.01504524,0.00718876,0.00513851,0.00249859,-0.00198781,-0.00160129,0.00235103,0.00169717,-0.00209499,-0.00229162,-0.00060412,-0.00025376,0.00146507,0.00326162,-0.0000029,-0.00422781,-0.0021606,0.00219843,0.00237792,0.00089688,0.0000467,-0.00224392,-0.003018,0.00106299,0.00389321,0.00088812,-0.00206893,-0.00139072,-0.00070255,-0.00001026,0.00224707,0.00185233,-0.00190019,-0.00243616,0.00063583,0.0013596,0.0002539,0.00045966,-0.00029984, 
3.05554771,4.4250261,3.20735677, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0.00000001,0,-0.00000002,0.00000006,0.00000017,0.00000005,-0.00000008,0.00000066,0.00000193,0.00000156,0.00000075,0.00000662,0.00001931,0.00002393,0.00002259,0.00006287,0.000169,0.00026252,0.00030965,0.00055196,0.00125756,0.00216714,0.0028822,0.00417752,0.00770136,0.01333842,0.0188851,0.02486538,0.03694883,0.05842369,0.08293983,0.10346079,0.12680189,0.1657163,0.21431699,0.24820696,0.25571281,0.25018791,0.24130302,0.21672448,0.16905623,0.11873484,0.08846248,0.07357786,0.05812987,0.04108352,0.02750297,0.01419662,0.00149686,-0.00139247,0.00435495,0.00488615,-0.00185179,-0.00374012,0.00083499,0.00168383,-0.00153086,-0.00119159,0.00086911,-0.00040189,-0.00072569,0.00244036,0.00199975,-0.0031779,-0.00380717,0.00146604,0.00359374,0.00068607,-0.00137972,-0.00206348,-0.0031782,-0.00173268,0.00155618,-0.0003653,-0.00709515,-0.01024714,-0.00970279,-0.01303973,-0.02019467,-0.02605661,-0.03321515,-0.04599699,-0.05946352,-0.06784937,-0.07448489,-0.08308077,-0.08936935,-0.08802382,-0.07854107,-0.06271121,-0.04492121,-0.03201302,-0.02542159,-0.01951085,-0.01194269,-0.00651458,-0.00442718, 
6.8824032,4.39640616,5.75029368, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0,0.00000002,0,-0.00000007,0,0.00000022,0.00000009,-0.00000054,-0.00000025,0.00000166,0.00000162,-0.00000293,-0.00000324,0.00001,0.00001819,-0.0000055,-0.00002223,0.00004757,0.00014777,0.00009195,-0.00004138,0.0002128,0.00092064,0.00124013,0.00083754,0.00142694,0.00467946,0.00861203,0.00998267,0.0115785,0.02115919,0.0391975,0.0554425,0.06571716,0.08341416,0.12082451,0.16647726,0.19874309,0.21571553,0.22971562,0.23721649,0.22121098,0.18273159,0.14299753,0.11367045,0.08985971,0.06972169,0.05556398,0.04107077,0.02157201,0.0075279,0.00667093,0.00814853,0.00275963,-0.00174666,-0.00004152,0.00062861,-0.00141465,0.00001928,0.00196623,-0.00142214,-0.00336613,0.0015456,0.0040914,-0.00050069,-0.00300694,-0.00051111,0.00009089,-0.00015119,0.00272209,0.00241634,-0.00332656,-0.00428194,0.00148184,0.00352003,0.00046215,-0.00089864,-0.00152434,-0.00298348,-0.00091577,0.00169232,-0.00197859,-0.00622901,-0.00520845,-0.00724276,-0.01533265,-0.01933481,-0.02032738,-0.03031423,-0.04661048,-0.05842529,-0.0680685,-0.08090591,-0.09332647,-0.10258371,-0.10700026,-0.09987493,-0.08190325,-0.06451559,-0.05169032,-0.03935602,-0.02887348,-0.02121316,-0.01261576,-0.0062656,-0.00662804,-0.00627629,-0.00032326,0.00324585,0.00169152,0.00070138,-0.00079494,-0.00364071, 
